1.668930053710937500e-05,3.077108733134430452e+00,0.000000000000000000e+00,3.761513233184814453e+00
1.953339576721191406e-02,3.069781014900866190e+00,5.542123317718505859e-01,3.958914279937744141e+00
3.810572624206542969e-02,3.066983158848050728e+00,0.000000000000000000e+00,4.010912775993347168e+00
5.662226676940917969e-02,3.069381321179035726e+00,0.000000000000000000e+00,3.964268565177917480e+00
7.520985603332519531e-02,3.071779483510019837e+00,1.421236991882324219e-01,3.947695493698120117e+00
9.370827674865722656e-02,3.071779483510019837e+00,0.000000000000000000e+00,3.984636664390563965e+00
1.122324466705322266e-01,3.069114858697814974e+00,0.000000000000000000e+00,3.949813842773437500e+00
1.307134628295898438e-01,3.071246558547579220e+00,0.000000000000000000e+00,3.210471272468566895e+00
1.491723060607910156e-01,3.073644720878563330e+00,0.000000000000000000e+00,3.867748379707336426e+00
1.676473617553710938e-01,3.070447171103917405e+00,2.367615103721618652e+00,3.926384449005126953e+00
1.861147880554199219e-01,3.071912714750630435e+00,0.000000000000000000e+00,3.733547329902648926e+00
2.045917510986328125e-01,3.072712102194291806e+00,0.000000000000000000e+00,4.015420675277709961e+00
2.230508327484130859e-01,3.070047477382086498e+00,0.000000000000000000e+00,3.997980356216430664e+00
2.415103912353515625e-01,3.072445639713071497e+00,2.735403776168823242e+00,3.996507525444030762e+00
2.600505352020263672e-01,3.072045945991240590e+00,0.000000000000000000e+00,4.046295285224914551e+00
2.795534133911132812e-01,3.072312408472460898e+00,0.000000000000000000e+00,3.647298216819763184e+00
2.984299659729003906e-01,3.074310877081614990e+00,9.344691038131713867e-01,3.340520262718200684e+00
3.169207572937011719e-01,3.070447171103917405e+00,2.467736005783081055e+00,3.270096182823181152e+00
3.353929519653320312e-01,3.072578870953681651e+00,0.000000000000000000e+00,3.111487627029418945e+00
3.538553714752197266e-01,3.071379789788188930e+00,0.000000000000000000e+00,3.940747380256652832e+00
3.723185062408447266e-01,3.071513021028799528e+00,0.000000000000000000e+00,3.960705995559692383e+00
3.908030986785888672e-01,3.072845333434901960e+00,0.000000000000000000e+00,3.978695869445800781e+00
4.092659950256347656e-01,3.064851458998286926e+00,1.609634757041931152e+00,4.000356197357177734e+00
4.277300834655761719e-01,3.077641658096871069e+00,0.000000000000000000e+00,3.997265100479125977e+00
4.461960792541503906e-01,3.071113327306968621e+00,1.473557949066162109e-01,3.854036927223205566e+00
4.646191596984863281e-01,3.072445639713071497e+00,1.106769442558288574e+00,3.580811619758605957e+00
4.832260608673095703e-01,3.071646252269409683e+00,0.000000000000000000e+00,3.969572782516479492e+00
5.017163753509521484e-01,3.069381321179035726e+00,0.000000000000000000e+00,3.916361331939697266e+00
5.201902389526367188e-01,3.073511489637953620e+00,0.000000000000000000e+00,3.988996744155883789e+00
5.386388301849365234e-01,3.072445639713071497e+00,0.000000000000000000e+00,3.983901739120483398e+00
5.570893287658691406e-01,3.073777952119173928e+00,5.865603685379028320e-01,3.974394202232360840e+00
5.755956172943115234e-01,3.068848396216594665e+00,0.000000000000000000e+00,3.934419155120849609e+00
5.940496921539306641e-01,3.066983158848050728e+00,2.891485095024108887e+00,3.812937736511230469e+00
6.125020980834960938e-01,3.072312408472460898e+00,1.195722818374633789e-01,3.983736038208007812e+00
6.310179233551025391e-01,3.065917308923168605e+00,0.000000000000000000e+00,3.955669403076171875e+00
6.495110988616943359e-01,3.074310877081614990e+00,0.000000000000000000e+00,3.970136642456054688e+00
6.680843830108642578e-01,3.073644720878563330e+00,1.124625205993652344e+00,3.963627219200134277e+00
6.866149902343750000e-01,3.069248089938425128e+00,0.000000000000000000e+00,3.484435677528381348e+00
7.051625251770019531e-01,3.069781014900866190e+00,0.000000000000000000e+00,3.197014331817626953e+00
