1.549720764160156250e-05,-1.958499236970736093e-02,2.501937747001647949e+00,4.557738304138183594e+00
1.907777786254882812e-02,-1.745329251994329547e-02,2.530090808868408203e+00,4.549997448921203613e+00
3.751754760742187500e-02,-2.145022973825091994e-02,2.505649328231811523e+00,4.578620791435241699e+00
5.610704421997070312e-02,-2.131699849764066845e-02,2.526581287384033203e+00,4.567691683769226074e+00
7.466316223144531250e-02,-2.118376725703041003e-02,2.518268227577209473e+00,4.581432938575744629e+00
9.330987930297851562e-02,-2.238284842252269771e-02,2.581881284713745117e+00,4.581692218780517578e+00
1.118474006652832031e-01,-2.211638594130218780e-02,2.568553090095520020e+00,4.581918120384216309e+00
1.303200721740722656e-01,-2.078407353519964862e-02,2.584826350212097168e+00,4.582996368408203125e+00
1.488034725189208984e-01,-2.051761105397914217e-02,2.555276155471801758e+00,4.563058614730834961e+00
1.672883033752441406e-01,-1.998468609153812234e-02,2.552178502082824707e+00,4.564426541328430176e+00
1.859846115112304688e-01,-2.025114857275863225e-02,2.528412342071533203e+00,4.543277621269226074e+00
2.047061920166015625e-01,-1.811944872299456680e-02,2.505626082420349121e+00,4.566965103149414062e+00
2.231895923614501953e-01,-1.998468609153812234e-02,2.527743577957153320e+00,4.558296799659729004e+00
2.416498661041259766e-01,-2.238284842252269771e-02,2.506592869758605957e+00,4.589341282844543457e+00
2.601542472839355469e-01,-1.825267996360482176e-02,2.522323131561279297e+00,4.577876925468444824e+00
2.796578407287597656e-01,-1.971822361031761936e-02,2.530294060707092285e+00,4.586181640625000000e+00
2.985522747039794922e-01,-2.051761105397914217e-02,2.556771636009216309e+00,4.588405489921569824e+00
3.170785903930664062e-01,-1.838591120421507324e-02,2.554852962493896484e+00,4.585079550743103027e+00
3.355376720428466797e-01,-2.145022973825091994e-02,2.598058581352233887e+00,4.583910107612609863e+00
3.539943695068359375e-01,-2.091730477580990705e-02,2.553282976150512695e+00,4.576736688613891602e+00
3.724453449249267578e-01,-2.038437981336888721e-02,2.537610530853271484e+00,4.561672806739807129e+00
3.909587860107421875e-01,-1.785298624177405688e-02,2.519112229347229004e+00,4.556167125701904297e+00
4.094288349151611328e-01,-2.105053601642015854e-02,2.518591880798339844e+00,4.559121131896972656e+00
4.279634952545166016e-01,-1.905206740726634457e-02,2.505940794944763184e+00,4.564591646194458008e+00
4.464366436004638672e-01,-2.371516082862524036e-02,2.503262758255004883e+00,4.582301378250122070e+00
4.649047851562500000e-01,-2.105053601642015854e-02,2.512421011924743652e+00,4.584169983863830566e+00
4.834065437316894531e-01,-2.078407353519964862e-02,2.523769140243530273e+00,4.589229226112365723e+00
5.019304752349853516e-01,-2.065084229458939713e-02,2.542617917060852051e+00,4.596256017684936523e+00
5.205049514770507812e-01,-1.918529864787659953e-02,2.568781971931457520e+00,4.585976004600524902e+00
