1.645088195800781250e-05,-1.931852988848685448e-02,3.395732045173645020e+00,1.999722123146057129e+00
1.918196678161621094e-02,-1.865237368543558316e-02,3.402074575424194336e+00,2.021285891532897949e+00
3.764152526855468750e-02,-1.971822361031761936e-02,3.383776545524597168e+00,2.027010917663574219e+00
5.617046356201171875e-02,-1.851914244482533167e-02,3.417989611625671387e+00,2.026303410530090332e+00
7.471728324890136719e-02,-2.051761105397914217e-02,3.418968319892883301e+00,2.026896476745605469e+00
9.325408935546875000e-02,-1.985145485092787085e-02,3.425644040107727051e+00,2.037563920021057129e+00
1.118462085723876953e-01,-2.051761105397914217e-02,3.448063731193542480e+00,2.021819949150085449e+00
1.305298805236816406e-01,-1.851914244482533167e-02,3.433497548103332520e+00,2.025745511054992676e+00
1.491229534149169922e-01,-1.985145485092787085e-02,3.418962955474853516e+00,2.011460661888122559e+00
1.676564216613769531e-01,-1.718683003872278556e-02,3.388500809669494629e+00,2.019096016883850098e+00
1.862626075744628906e-01,-1.958499236970736093e-02,3.369058966636657715e+00,2.008074522018432617e+00
2.047946453094482422e-01,-2.211638594130218780e-02,3.377585411071777344e+00,2.011857628822326660e+00
2.232532501220703125e-01,-1.971822361031761936e-02,3.370373249053955078e+00,2.031717300415039062e+00
2.416625022888183594e-01,-1.971822361031761936e-02,3.350660800933837891e+00,2.035212516784667969e+00
2.601573467254638672e-01,-1.891883616665609308e-02,3.391726016998291016e+00,2.034944295883178711e+00
2.795987129211425781e-01,-1.945176112909710944e-02,3.377278447151184082e+00,2.053846120834350586e+00
2.983982563018798828e-01,-1.931852988848685448e-02,3.394163250923156738e+00,2.043594121932983398e+00
3.168168067932128906e-01,-1.865237368543558316e-02,3.421159386634826660e+00,2.040818333625793457e+00
3.352482318878173828e-01,-1.732006127933304052e-02,3.382518291473388672e+00,2.042111158370971680e+00
3.536958694458007812e-01,-1.825267996360482176e-02,3.392881751060485840e+00,2.024758458137512207e+00
3.721163272857666016e-01,-1.985145485092787085e-02,3.347170948982238770e+00,2.026521563529968262e+00
3.905591964721679688e-01,-1.905206740726634457e-02,3.329149484634399414e+00,2.025431394577026367e+00
4.090316295623779297e-01,-2.065084229458939713e-02,3.329134583473205566e+00,2.033371329307556152e+00
