1.597404479980468750e-05,-4.396630940138387261e-02,3.069713115692138672e+00,2.042992115020751953e+00
1.908731460571289062e-02,-4.489892808565565385e-02,3.069361448287963867e+00,2.038920521736145020e+00
3.769636154174804688e-02,-4.663093421358895097e-02,3.085962533950805664e+00,2.041717171669006348e+00
5.630326271057128906e-02,-4.703062793541971931e-02,3.073283433914184570e+00,2.060188651084899902e+00
7.489132881164550781e-02,-4.809647786030175204e-02,3.079183101654052734e+00,2.057470083236694336e+00
9.349918365478515625e-02,-4.636447173236844799e-02,3.115858435630798340e+00,2.058421969413757324e+00
1.120116710662841797e-01,-4.876263406335302336e-02,3.113075494766235352e+00,2.052841782569885254e+00
1.304891109466552734e-01,-4.783001537908124212e-02,3.103737831115722656e+00,2.039278745651245117e+00
1.489708423614501953e-01,-4.369984692016336963e-02,3.133342266082763672e+00,2.029380798339843750e+00
1.675214767456054688e-01,-4.463246560443514394e-02,3.136819005012512207e+00,2.043352127075195312e+00
1.860001087188720703e-01,-4.210107203284031707e-02,3.144049048423767090e+00,2.044254541397094727e+00
2.045426368713378906e-01,-4.156814707039929724e-02,3.137658834457397461e+00,2.050499916076660156e+00
2.230217456817626953e-01,-3.877029101758396046e-02,3.086627125740051270e+00,2.047157287597656250e+00
2.415578365325927734e-01,-3.850382853636345054e-02,3.135210871696472168e+00,2.039881348609924316e+00
2.600667476654052734e-01,-4.116845334856853583e-02,3.143232464790344238e+00,2.023994326591491699e+00
2.795417308807373047e-01,-3.903675349880447037e-02,3.145072460174560547e+00,2.027873992919921875e+00
2.983791828155517578e-01,-3.583920372415837219e-02,3.113807439804077148e+00,2.040095329284667969e+00
3.168439865112304688e-01,-3.464012255866608103e-02,3.122794628143310547e+00,2.039444446563720703e+00
3.353197574615478516e-01,-3.437366007744557111e-02,3.118717670440673828e+00,2.027768492698669434e+00
3.538112640380859375e-01,-3.410719759622506120e-02,3.122383356094360352e+00,2.025777101516723633e+00
3.723080158233642578e-01,-3.237519146829176409e-02,3.133046627044677734e+00,2.042095661163330078e+00
3.907954692840576172e-01,-3.037672285913795012e-02,3.154535293579101562e+00,2.047042846679687500e+00
4.093141555786132812e-01,-3.011026037791744020e-02,3.141826987266540527e+00,2.035893797874450684e+00
4.278011322021484375e-01,-3.144257278401998285e-02,3.129428625106811523e+00,2.034425735473632812e+00
4.462740421295166016e-01,-2.717917308449184846e-02,3.126048445701599121e+00,2.026216983795166016e+00
4.649415016174316406e-01,-2.824502300937388466e-02,3.142787218093872070e+00,2.025104165077209473e+00
4.835274219512939453e-01,-2.491424199411752805e-02,3.150991797447204590e+00,2.029548287391662598e+00
5.020232200622558594e-01,-2.384839206923549532e-02,3.151773810386657715e+00,2.041292190551757812e+00
5.205090045928955078e-01,-2.278254214435346259e-02,3.128084540367126465e+00,2.038094401359558105e+00
5.389969348907470703e-01,-2.411485455045600176e-02,3.119544982910156250e+00,2.029681801795959473e+00
5.575466156005859375e-01,-2.344869834740473391e-02,3.117275238037109375e+00,2.034428715705871582e+00
