1.835823059082031250e-05,-2.065084229458939713e-02,3.634217977523803711e+00,1.913832426071166992e+00
1.909327507019042969e-02,-2.198315470069193631e-02,3.613667488098144531e+00,1.920762658119201660e+00
3.754043579101562500e-02,-2.211638594130218780e-02,3.606618046760559082e+00,1.916390061378479004e+00
5.606794357299804688e-02,-2.278254214435346259e-02,3.609786629676818848e+00,1.917832493782043457e+00
7.463383674621582031e-02,-2.145022973825091994e-02,3.609758615493774414e+00,1.922444105148315430e+00
9.311914443969726562e-02,-2.184992346008168482e-02,3.626359105110168457e+00,1.933341622352600098e+00
1.116304397583007812e-01,-2.158346097886117490e-02,3.637542724609375000e+00,1.927475333213806152e+00
1.301124095916748047e-01,-2.145022973825091994e-02,3.594104051589965820e+00,1.927818655967712402e+00
1.485707759857177734e-01,-2.038437981336888721e-02,3.617039322853088379e+00,1.929299831390380859e+00
1.670651435852050781e-01,-2.145022973825091994e-02,3.592988252639770508e+00,1.929915547370910645e+00
1.855275630950927734e-01,-1.958499236970736093e-02,3.621795177459716797e+00,1.875138878822326660e+00
2.040331363677978516e-01,-2.211638594130218780e-02,3.594362735748291016e+00,1.915777325630187988e+00
2.225203514099121094e-01,-2.105053601642015854e-02,3.602392673492431641e+00,1.927689313888549805e+00
2.409956455230712891e-01,-2.171669221947142639e-02,3.604467511177062988e+00,1.917043328285217285e+00
2.594590187072753906e-01,-2.091730477580990705e-02,3.608424663543701172e+00,1.917808055877685547e+00
2.790176868438720703e-01,-2.251607966313295267e-02,3.609312176704406738e+00,1.925655603408813477e+00
2.979433536529541016e-01,-2.011791733214838077e-02,3.609732389450073242e+00,1.933842897415161133e+00
3.164601325988769531e-01,-2.105053601642015854e-02,3.636008501052856445e+00,1.928399801254272461e+00
3.349287509918212891e-01,-2.025114857275863225e-02,3.623410463333129883e+00,1.926593780517578125e+00
3.533983230590820312e-01,-2.184992346008168482e-02,3.596063256263732910e+00,1.927896142005920410e+00
3.718307018280029297e-01,-2.211638594130218780e-02,3.608350157737731934e+00,1.929637789726257324e+00
3.903326988220214844e-01,-2.025114857275863225e-02,3.616415262222290039e+00,1.921645998954772949e+00
4.087989330291748047e-01,-1.971822361031761936e-02,3.628836870193481445e+00,1.920739412307739258e+00
4.272630214691162109e-01,-1.851914244482533167e-02,3.601183891296386719e+00,1.925730705261230469e+00
